Card,Date,Month,Time,Time Period,Amount,Amount_Range,Use Chip,Merchant Type,Merchant State_grouped,MCC_Category,Error_Group,Is Fraud?
1,2015-08-13,8,13:24,Open Hours,-65.0,Less than Zero,Chip Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
1,2015-08-15,8,07:50,Morning,40.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-08-16,8,13:18,Open Hours,11.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-08-17,8,13:47,Open Hours,10.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-08-22,8,06:19,Morning,146.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-08-22,8,07:31,Morning,31.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-08-22,8,12:02,Open Hours,1.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-08-24,8,06:04,Morning,144.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-01,9,06:16,Morning,92.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-01,9,17:38,Evening,7.0,0-200,Online Transaction,online,Online,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-09-04,9,06:12,Morning,139.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-05,9,06:07,Morning,140.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-09-08,9,06:03,Morning,112.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-09,9,06:29,Morning,101.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-10,9,11:47,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-11,9,06:30,Morning,119.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-14,9,13:14,Open Hours,6.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-09-17,9,08:07,Morning,41.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
1,2015-09-17,9,21:31,Evening,24.0,0-200,Swipe Transaction,in-person,USA CA,"Entertainment, Leisure, and Recreation",No Error,No
1,2015-09-20,9,06:46,Morning,33.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-21,9,05:55,Night,51.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-22,9,13:00,Open Hours,-72.0,Less than Zero,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-09-22,9,13:14,Open Hours,56.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-09-22,9,13:21,Open Hours,72.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-09-22,9,20:24,Evening,143.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-09-26,9,06:33,Morning,49.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-09-27,9,09:56,Open Hours,61.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-09-27,9,16:34,Open Hours,17.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2015-09-28,9,13:52,Open Hours,9.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-09-29,9,06:55,Morning,40.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-02,10,21:17,Evening,18.0,0-200,Swipe Transaction,in-person,USA CA,"Entertainment, Leisure, and Recreation",No Error,No
1,2015-10-03,10,10:16,Open Hours,50.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-10-04,10,07:13,Morning,29.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-05,10,16:58,Open Hours,115.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-05,10,20:11,Evening,73.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-10-09,10,06:01,Morning,145.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-12,10,06:05,Morning,140.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-12,10,06:52,Morning,40.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-14,10,06:21,Morning,47.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-15,10,20:35,Evening,44.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
1,2015-10-16,10,10:32,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-18,10,06:24,Morning,187.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-20,10,09:49,Open Hours,67.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-10-21,10,13:08,Open Hours,9.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-10-22,10,06:16,Morning,44.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-25,10,17:40,Evening,7.0,0-200,Online Transaction,online,Online,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-10-28,10,06:07,Morning,131.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-10-30,10,20:34,Evening,65.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2015-11-01,11,06:17,Morning,139.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-02,11,13:23,Open Hours,122.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,Insufficient Balance,No
1,2015-11-03,11,06:09,Morning,110.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-04,11,06:45,Morning,40.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-11,11,06:03,Morning,143.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-12,11,06:27,Morning,124.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-12,11,13:36,Open Hours,20.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-13,11,09:42,Open Hours,66.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-11-15,11,13:48,Open Hours,67.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-16,11,13:00,Open Hours,5.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-18,11,12:33,Open Hours,5.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-11-20,11,06:29,Morning,116.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-20,11,20:21,Evening,66.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-11-21,11,12:54,Open Hours,9.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-22,11,07:08,Morning,47.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-23,11,13:04,Open Hours,10.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-29,11,06:37,Morning,51.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-29,11,11:52,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-11-30,11,10:41,Open Hours,27.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2015-11-30,11,11:59,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-01,12,06:46,Morning,42.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-01,12,13:20,Open Hours,13.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-03,12,06:03,Morning,173.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
1,2015-12-03,12,20:09,Evening,79.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-12-05,12,06:03,Morning,94.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-05,12,09:59,Open Hours,72.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-12-09,12,21:58,Evening,43.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
1,2015-12-10,12,20:14,Evening,69.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-12-12,12,06:41,Morning,41.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-14,12,13:51,Open Hours,61.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-19,12,06:27,Morning,140.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2015-12-19,12,06:51,Morning,28.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-19,12,06:55,Morning,116.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-24,12,06:28,Morning,113.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-25,12,06:14,Morning,143.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2015-12-25,12,12:40,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2015-12-27,12,13:28,Open Hours,16.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2015-12-31,12,16:50,Open Hours,140.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-01,1,06:08,Morning,130.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2016-01-01,1,16:51,Open Hours,69.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-02,1,06:41,Morning,41.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-03,1,06:00,Morning,125.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2016-01-03,1,06:32,Morning,90.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-03,1,20:14,Evening,68.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-01-05,1,06:16,Morning,41.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-07,1,10:45,Open Hours,33.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2016-01-07,1,16:08,Open Hours,61.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,Insufficient Balance,No
1,2016-01-08,1,13:46,Open Hours,6.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-10,1,06:16,Morning,150.0,0-200,Chip Transaction,in-person,USA CA,Online Shopping,No Error,No
1,2016-01-13,1,09:43,Open Hours,129.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
1,2016-01-20,1,06:17,Morning,115.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-22,1,05:29,Night,168.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-01-26,1,06:59,Morning,36.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-01,2,06:02,Morning,105.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-01,2,20:17,Evening,84.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-02-07,2,11:10,Open Hours,25.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2016-02-08,2,06:43,Morning,51.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-09,2,06:31,Morning,37.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-11,2,07:00,Morning,29.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-18,2,11:35,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-19,2,06:45,Morning,36.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-23,2,06:09,Morning,149.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-26,2,13:29,Open Hours,70.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-26,2,19:27,Evening,13.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-02-28,2,06:12,Morning,152.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-02,3,06:25,Morning,124.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-05,3,06:16,Morning,140.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-07,3,05:43,Night,79.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-08,3,13:22,Open Hours,13.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-10,3,07:21,Morning,43.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-11,3,06:01,Morning,154.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-12,3,09:36,Open Hours,65.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2016-03-12,3,10:34,Open Hours,27.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2016-03-13,3,19:29,Evening,10.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-14,3,09:03,Open Hours,60.0,0-200,Chip Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
1,2016-03-15,3,10:31,Open Hours,19.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2016-03-16,3,06:23,Morning,101.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-17,3,06:23,Morning,67.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-17,3,20:27,Evening,61.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-03-19,3,21:46,Evening,18.0,0-200,Chip Transaction,in-person,USA CA,"Entertainment, Leisure, and Recreation",No Error,No
1,2016-03-20,3,06:31,Morning,52.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-21,3,05:57,Night,46.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-03-23,3,13:02,Open Hours,12.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-04-01,4,11:52,Open Hours,35.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-03,4,06:11,Morning,134.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-03,4,06:40,Morning,46.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-05,4,13:14,Open Hours,16.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-06,4,06:37,Morning,24.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-07,4,20:56,Evening,98.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-04-09,4,10:39,Open Hours,28.0,0-200,Chip Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
1,2016-04-12,4,11:48,Open Hours,32.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-12,4,13:06,Open Hours,-62.0,Less than Zero,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-12,4,13:17,Open Hours,78.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-12,4,13:24,Open Hours,62.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-17,4,06:01,Morning,146.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-17,4,06:52,Morning,44.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-17,4,11:54,Open Hours,2.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-04-20,4,19:45,Evening,86.0,0-200,Chip Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-04-24,4,14:01,Open Hours,4.0,0-200,Chip Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
1,2016-04-27,4,16:20,Open Hours,124.0,0-200,Chip Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
1,2016-04-29,4,13:55,Open Hours,11.0,0-200,Chip Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-05-02,5,06:20,Morning,151.0,0-200,Chip Transaction,in-person,Outside US,Retail and Wholesale Stores,No Error,No
1,2016-05-05,5,13:22,Open Hours,11.0,0-200,Chip Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-05-06,5,06:03,Morning,98.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
1,2016-05-07,5,06:04,Morning,118.0,0-200,Chip Transaction,in-person,Outside US,Retail and Wholesale Stores,Insufficient Balance,No
1,2016-05-09,5,20:21,Evening,89.0,0-200,Chip Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-05-10,5,06:03,Morning,131.0,0-200,Chip Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
1,2016-05-15,5,13:38,Open Hours,7.0,0-200,Chip Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
1,2016-05-16,5,21:35,Evening,37.0,0-200,Chip Transaction,in-person,Outside US,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
